08;2016;245;0;9999;999;599;999;599;599;999;009;099;999;999;999
08;2016;245;1;9999;999;599;999;599;599;999;009;099;999;999;999
08;2016;245;2;9999;999;599;999;599;599;999;009;099;999;999;999
08;2016;245;3;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;4;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;5;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;6;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;7;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;8;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;9;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;10;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;11;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;12;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;13;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;14;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;15;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;16;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;17;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;18;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;19;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;20;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;21;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;22;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;23;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;24;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;25;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;26;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;27;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;28;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;29;5529;599;599;999;599;599;999;009;099;999;999;999
08;2016;245;30;5529;599;599;999;599;599;999;009;099;999;999;999
